ts,client_ip,delivery_service,protocol,url,edge_status,mid_status,edge_cache_name,edge_cache_hit,ttms_ms,upstream_bytes,user_agent
2026-01-20T16:57:15.620272398,236.230.90.137,vod,http2,http://edge-usw2-sjc/vod/asset773/chunk_56.m4s,200,200,edge-usw2-sjc-05,HIT,76,13950,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:16.903004646,24.123.252.212,live,http1,http://edge-use1-iad/live/asset121/seg-00063.ts,200,200,edge-use1-iad-06,HIT,67,6721,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:17.520892620,203.165.157.211,live,http1,http://edge-use1-iad/live/asset146/seg-01260.ts,200,200,edge-use1-iad-01,HIT,189,40259,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:17.868853331,29.12.241.176,vod,http1,http://edge-use1-iad/vod/asset748/chunk_102.m4s,200,200,edge-use1-iad-07,HIT,76,50030,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:19.031286240,220.124.6.201,live,http1,http://edge-usw2-sjc/live/asset194/seg-01897.ts,200,200,edge-usw2-sjc-02,HIT,15,112875,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:19.206445694,51.182.52.156,live,http2,http://edge-usw2-sjc/live/asset177/seg-02191.ts,200,200,edge-usw2-sjc-07,HIT,187,54568,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:19.610694885,33.99.74.19,live,http1,http://edge-usw2-sjc/live/asset176/manifest.m3u8,200,200,edge-usw2-sjc-09,HIT,107,68777,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:20.028004646,8.177.153.167,live,http2,http://edge-usw2-sjc/live/asset123/seg-00558.ts,404,404,edge-usw2-sjc-10,MISS,338,41123,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:20.160018921,218.177.208.5,live,http2,http://edge-usw2-sjc/live/asset202/seg-02172.ts,200,200,edge-usw2-sjc-09,MISS,159,18767,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:20.491516113,13.212.160.161,vod,http1,http://edge-usw2-sjc/vod/asset745/chunk_35.m4s,206,200,edge-usw2-sjc-03,HIT,108,69689,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:20.497798681,204.104.202.125,live,http1,http://edge-use1-iad/live/asset141/seg-01486.ts,200,200,edge-use1-iad-10,HIT,121,59204,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:20.855862617,212.96.27.192,live,http1,http://edge-use1-iad/live/asset198/seg-00410.ts,304,200,edge-use1-iad-08,HIT,190,32915,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:21.157756805,141.69.197.87,vod,http2,http://edge-usw2-sjc/vod/asset726/chunk_109.m4s,200,200,edge-usw2-sjc-06,HIT,82,36249,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:21.396455288,17.94.56.60,vod,http1,http://edge-usw2-sjc/vod/asset765/manifest.mpd,206,200,edge-usw2-sjc-04,HIT,159,21926,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:21.643732786,231.225.218.135,live,http1,http://edge-usw2-sjc/live/asset168/seg-00236.ts,200,200,edge-usw2-sjc-09,HIT,171,32931,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:21.657976151,33.221.64.193,live,http2,http://edge-use1-iad/live/asset201/seg-00776.ts,200,200,edge-use1-iad-09,HIT,118,53027,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:22.858124495,178.63.31.173,vod,http2,http://edge-usw2-sjc/vod/asset780/chunk_39.m4s,206,200,edge-usw2-sjc-05,HIT,91,19030,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:24.287240028,242.82.229.130,vod,http2,http://edge-use1-iad/vod/asset701/chunk_16.m4s,200,200,edge-use1-iad-08,HIT,89,18989,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:24.742027998,114.18.195.210,vod,http2,http://edge-usw2-sjc/vod/asset770/chunk_47.m4s,200,200,edge-usw2-sjc-05,HIT,110,60451,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:25.663480043,156.62.91.76,live,http1,http://edge-use1-iad/live/asset147/seg-01478.ts,200,200,edge-use1-iad-02,HIT,108,47338,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:25.756474257,94.188.239.95,live,http1,http://edge-use1-iad/live/asset164/seg-01827.ts,200,200,edge-use1-iad-10,HIT,102,71784,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:25.787958622,179.244.171.232,live,http2,http://edge-usw2-sjc/live/asset103/seg-00335.ts,404,200,edge-usw2-sjc-08,HIT,258,72951,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:26.316309452,89.16.57.211,live,http2,http://edge-use1-iad/live/asset136/seg-02191.ts,200,200,edge-use1-iad-04,HIT,150,0,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:26.383476257,89.38.65.223,live,http1,http://edge-use1-iad/live/asset153/seg-01647.ts,200,200,edge-use1-iad-04,HIT,127,43361,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:26.652447462,117.112.245.250,vod,http2,http://edge-use1-iad/vod/asset730/manifest.mpd,206,200,edge-use1-iad-06,HIT,141,63493,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:26.656464815,17.66.111.162,live,http1,http://edge-use1-iad/live/asset211/seg-01761.ts,200,200,edge-use1-iad-05,HIT,125,81401,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:26.663051367,90.215.250.183,vod,http2,http://edge-usw2-sjc/vod/asset705/manifest.mpd,200,200,edge-usw2-sjc-10,HIT,152,46675,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:26.671365976,86.58.129.212,vod,http2,http://edge-use1-iad/vod/asset802/chunk_96.m4s,200,200,edge-use1-iad-04,HIT,103,39813,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:26.943587065,242.182.209.219,live,http2,http://edge-use1-iad/live/asset125/seg-02088.ts,200,200,edge-use1-iad-02,HIT,133,95342,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:27.090063810,222.62.140.144,live,http2,http://edge-usw2-sjc/live/asset183/manifest.m3u8,304,200,edge-usw2-sjc-08,HIT,219,45458,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:27.523794889,169.149.10.202,vod,http2,http://edge-usw2-sjc/vod/asset794/chunk_120.m4s,206,200,edge-usw2-sjc-06,MISS,191,25396,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:28.347997665,214.226.189.227,vod,http2,http://edge-use1-iad/vod/asset755/chunk_66.m4s,200,200,edge-use1-iad-05,HIT,156,57803,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:28.483942509,3.134.57.210,live,http2,http://edge-usw2-sjc/live/asset201/seg-00642.ts,206,200,edge-usw2-sjc-05,HIT,66,78772,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:29.112397909,122.232.72.168,vod,http2,http://edge-use1-iad/vod/asset792/chunk_113.m4s,206,200,edge-use1-iad-05,HIT,222,74313,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:30.375398159,246.11.43.247,vod,http2,http://edge-use1-iad/vod/asset720/chunk_43.m4s,200,200,edge-use1-iad-01,HIT,129,77406,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:30.443608999,49.20.180.104,live,http2,http://edge-use1-iad/live/asset109/seg-01642.ts,206,200,edge-use1-iad-02,HIT,16,67267,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:31.141613960,140.106.99.144,live,http1,http://edge-use1-iad/live/asset123/seg-00474.ts,200,200,edge-use1-iad-09,HIT,490,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:31.698825836,174.155.225.181,live,http2,http://edge-usw2-sjc/live/asset159/seg-02270.ts,200,200,edge-usw2-sjc-05,MISS,141,36271,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:32.059601068,115.9.6.137,live,http1,http://edge-use1-iad/live/asset181/seg-02024.ts,206,200,edge-use1-iad-05,HIT,109,40031,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:32.387900114,222.171.122.127,vod,http1,http://edge-usw2-sjc/vod/asset729/chunk_20.m4s,200,200,edge-usw2-sjc-07,HIT,135,97335,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:32.717026472,4.138.147.224,live,http1,http://edge-usw2-sjc/live/asset204/seg-00410.ts,200,200,edge-usw2-sjc-02,HIT,89,74718,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:32.735639095,164.15.35.224,vod,http2,http://edge-usw2-sjc/vod/asset715/chunk_46.m4s,200,200,edge-usw2-sjc-08,HIT,119,28408,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:33.603713989,36.230.162.42,live,http1,http://edge-use1-iad/live/asset131/seg-00040.ts,404,404,edge-use1-iad-03,MISS,194,43178,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:34.031010628,100.97.125.20,vod,http2,http://edge-use1-iad/vod/asset798/chunk_107.m4s,200,200,edge-use1-iad-09,HIT,15,71928,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:34.414945364,8.233.185.134,vod,http2,http://edge-use1-iad/vod/asset744/chunk_55.m4s,200,200,edge-use1-iad-01,HIT,15,79635,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:34.486236095,126.93.54.104,vod,http2,http://edge-use1-iad/vod/asset713/chunk_13.m4s,200,200,edge-use1-iad-05,HIT,131,14605,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:34.850167751,175.38.203.156,vod,http2,http://edge-usw2-sjc/vod/asset775/chunk_105.m4s,200,200,edge-usw2-sjc-10,HIT,77,84249,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:35.203768730,241.210.117.57,live,http1,http://edge-use1-iad/live/asset189/seg-01069.ts,304,200,edge-use1-iad-07,HIT,103,0,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:35.229322672,60.123.67.69,vod,http1,http://edge-use1-iad/vod/asset745/chunk_106.m4s,200,200,edge-use1-iad-09,HIT,194,81964,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:35.347022057,6.167.181.122,vod,http2,http://edge-use1-iad/vod/asset766/chunk_19.m4s,206,200,edge-use1-iad-07,HIT,107,47347,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:35.754638672,213.156.238.176,live,http2,http://edge-usw2-sjc/live/asset135/seg-00649.ts,200,200,edge-usw2-sjc-10,HIT,109,71623,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:36.673831940,97.252.10.155,vod,http1,http://edge-usw2-sjc/vod/asset708/chunk_88.m4s,200,200,edge-usw2-sjc-01,HIT,75,68284,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:36.849373579,176.91.126.137,vod,http1,http://edge-usw2-sjc/vod/asset746/chunk_97.m4s,200,200,edge-usw2-sjc-04,HIT,123,75200,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:37.210081100,223.47.196.145,vod,http2,http://edge-usw2-sjc/vod/asset772/chunk_75.m4s,200,200,edge-usw2-sjc-01,HIT,33,45395,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:37.256865025,153.59.221.165,live,http2,http://edge-use1-iad/live/asset131/seg-02132.ts,404,404,edge-use1-iad-08,MISS,298,42517,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:37.504838467,158.234.90.132,live,http2,http://edge-usw2-sjc/live/asset131/seg-00371.ts,404,404,edge-usw2-sjc-06,MISS,373,3805,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:38.570427418,7.139.204.42,live,http1,http://edge-usw2-sjc/live/asset123/seg-01264.ts,404,404,edge-usw2-sjc-07,MISS,247,68552,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:39.476668358,247.54.221.236,vod,http2,http://edge-usw2-sjc/vod/asset736/chunk_58.m4s,206,200,edge-usw2-sjc-02,HIT,55,98141,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:39.842949629,22.73.135.212,live,http2,http://edge-use1-iad/live/asset152/seg-02263.ts,200,200,edge-use1-iad-05,HIT,228,3592,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:39.887750387,161.236.146.183,live,http2,http://edge-use1-iad/live/asset155/seg-01531.ts,404,404,edge-use1-iad-06,MISS,166,86043,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:39.936730146,208.48.102.60,vod,http1,http://edge-use1-iad/vod/asset724/manifest.mpd,304,200,edge-use1-iad-04,HIT,50,80720,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:40.353930235,126.242.88.63,vod,http2,http://edge-usw2-sjc/vod/asset781/chunk_110.m4s,200,200,edge-usw2-sjc-03,HIT,18,91808,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:40.618365526,83.15.53.63,live,http1,http://edge-use1-iad/live/asset102/seg-01880.ts,200,200,edge-use1-iad-01,HIT,126,0,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:40.925194263,246.214.133.126,vod,http2,http://edge-usw2-sjc/vod/asset701/chunk_93.m4s,200,200,edge-usw2-sjc-06,HIT,56,36817,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:40.958783388,94.114.104.26,vod,http1,http://edge-usw2-sjc/vod/asset790/chunk_24.m4s,200,200,edge-usw2-sjc-05,HIT,56,39380,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:41.342231989,67.65.82.173,live,http1,http://edge-use1-iad/live/asset202/manifest.m3u8,200,200,edge-use1-iad-03,HIT,135,36005,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:41.760037899,52.144.124.123,live,http2,http://edge-usw2-sjc/live/asset130/seg-00654.ts,206,200,edge-usw2-sjc-08,HIT,23,65475,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:41.859263659,110.146.217.57,vod,http2,http://edge-usw2-sjc/vod/asset743/chunk_76.m4s,200,200,edge-usw2-sjc-07,HIT,114,40954,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:41.951605320,146.245.136.200,live,http1,http://edge-usw2-sjc/live/asset123/seg-00389.ts,200,200,edge-usw2-sjc-06,HIT,212,30743,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:42.566110373,236.5.29.174,live,http1,http://edge-usw2-sjc/live/asset217/seg-01649.ts,200,200,edge-usw2-sjc-01,HIT,149,68812,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:43.173836470,191.181.249.176,vod,http1,http://edge-usw2-sjc/vod/asset819/chunk_2.m4s,200,200,edge-usw2-sjc-01,HIT,93,84120,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:43.399637938,74.125.40.4,live,http1,http://edge-usw2-sjc/live/asset131/seg-01467.ts,404,404,edge-usw2-sjc-01,MISS,157,36349,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:44.009860039,241.248.182.59,live,http1,http://edge-use1-iad/live/asset210/seg-00139.ts,200,200,edge-use1-iad-10,HIT,56,58335,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:44.039123535,118.186.113.69,live,http1,http://edge-usw2-sjc/live/asset131/seg-01717.ts,404,404,edge-usw2-sjc-06,MISS,102,81606,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:44.061098576,64.211.143.133,vod,http2,http://edge-usw2-sjc/vod/asset748/chunk_16.m4s,206,200,edge-usw2-sjc-02,HIT,183,66341,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:44.129204273,155.190.60.4,vod,http2,http://edge-usw2-sjc/vod/asset802/chunk_3.m4s,200,200,edge-usw2-sjc-08,HIT,210,98471,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:44.842636824,238.106.244.137,live,http1,http://edge-usw2-sjc/live/asset171/seg-01147.ts,200,200,edge-usw2-sjc-04,MISS,87,60090,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:44.895127296,14.160.46.191,live,http2,http://edge-usw2-sjc/live/asset123/manifest.m3u8,200,200,edge-usw2-sjc-01,HIT,86,29001,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:45.124169827,189.58.134.231,live,http2,http://edge-usw2-sjc/live/asset175/seg-00246.ts,200,200,edge-usw2-sjc-05,HIT,203,63232,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:45.236370802,223.155.83.33,live,http2,http://edge-use1-iad/live/asset105/manifest.m3u8,206,200,edge-use1-iad-07,MISS,53,92448,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:45.552490711,32.89.237.138,live,http2,http://edge-usw2-sjc/live/asset154/seg-01488.ts,200,200,edge-usw2-sjc-01,HIT,150,9448,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:45.562282324,66.239.184.65,live,http1,http://edge-usw2-sjc/live/asset143/seg-00613.ts,200,200,edge-usw2-sjc-02,HIT,183,94023,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:46.246198416,184.113.197.52,vod,http2,http://edge-usw2-sjc/vod/asset764/chunk_115.m4s,200,200,edge-usw2-sjc-05,HIT,186,99924,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:46.759491205,200.132.35.75,live,http2,http://edge-usw2-sjc/live/asset144/seg-02375.ts,206,200,edge-usw2-sjc-09,HIT,63,92524,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:48.199268579,99.215.228.67,vod,http2,http://edge-use1-iad/vod/asset804/chunk_25.m4s,206,200,edge-use1-iad-02,HIT,164,77839,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:48.204347134,8.129.104.149,live,http2,http://edge-usw2-sjc/live/asset131/manifest.m3u8,200,200,edge-usw2-sjc-06,HIT,143,109054,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:48.575227022,214.204.208.37,live,http1,http://edge-use1-iad/live/asset135/seg-00163.ts,206,200,edge-use1-iad-10,HIT,64,33733,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:48.960926533,117.127.116.33,live,http1,http://edge-usw2-sjc/live/asset151/seg-00771.ts,200,200,edge-usw2-sjc-09,HIT,123,56809,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:49.122153282,37.33.208.202,live,http1,http://edge-usw2-sjc/live/asset125/seg-02358.ts,206,200,edge-usw2-sjc-10,HIT,157,82990,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:49.426263094,157.17.172.21,vod,http2,http://edge-use1-iad/vod/asset764/chunk_11.m4s,200,200,edge-use1-iad-01,MISS,147,2008,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:50.435822248,210.156.146.41,vod,http2,http://edge-usw2-sjc/vod/asset715/chunk_115.m4s,200,200,edge-usw2-sjc-01,HIT,105,1796,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:51.325258970,174.94.188.105,vod,http2,http://edge-usw2-sjc/vod/asset777/chunk_80.m4s,200,200,edge-usw2-sjc-10,HIT,150,61068,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:51.392266035,202.88.200.133,vod,http1,http://edge-use1-iad/vod/asset803/chunk_88.m4s,200,200,edge-use1-iad-06,HIT,37,92315,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:51.878823757,30.222.39.194,live,http2,http://edge-use1-iad/live/asset137/seg-02350.ts,206,200,edge-use1-iad-04,HIT,115,34372,AndroidTV/11 ExoPlayerLib/2.18.1
2026-01-20T16:57:51.929462671,22.70.196.245,live,http2,http://edge-use1-iad/live/asset123/seg-00747.ts,404,404,edge-use1-iad-10,MISS,178,31291,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:52.047226906,198.64.90.82,live,http2,http://edge-usw2-sjc/live/asset172/seg-02133.ts,200,200,edge-usw2-sjc-01,HIT,104,96577,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:52.278434038,136.104.34.100,vod,http2,http://edge-usw2-sjc/vod/asset748/chunk_23.m4s,200,200,edge-usw2-sjc-10,HIT,121,28173,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:52.403978348,118.119.89.208,vod,http2,http://edge-usw2-sjc/vod/asset819/chunk_90.m4s,200,200,edge-usw2-sjc-02,HIT,15,50015,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:52.444391251,236.78.168.103,live,http2,http://edge-use1-iad/live/asset123/seg-02127.ts,404,404,edge-use1-iad-10,MISS,344,86323,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:52.501778603,200.13.80.155,live,http2,http://edge-use1-iad/live/asset141/seg-01586.ts,200,200,edge-use1-iad-08,HIT,167,45483,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:52.591681004,148.217.97.238,vod,http2,http://edge-usw2-sjc/vod/asset709/chunk_92.m4s,206,200,edge-usw2-sjc-02,HIT,127,69213,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:52.757803917,144.222.9.227,vod,http2,http://edge-use1-iad/vod/asset713/manifest.mpd,200,200,edge-use1-iad-01,HIT,200,49582,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:52.836995363,45.42.146.194,live,http2,http://edge-usw2-sjc/live/asset160/seg-00332.ts,206,200,edge-usw2-sjc-03,HIT,122,50622,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:54.380174875,205.24.35.73,live,http2,http://edge-usw2-sjc/live/asset131/seg-01203.ts,404,404,edge-usw2-sjc-05,MISS,379,2589,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:54.534399509,90.88.29.103,vod,http2,http://edge-usw2-sjc/vod/asset786/chunk_1.m4s,200,200,edge-usw2-sjc-10,HIT,15,38730,AppleCoreMedia/1.0.0.20F75 (iPhone; U; CPU OS 16_6 like Mac OS X)
2026-01-20T16:57:54.651230574,161.20.185.27,live,http1,http://edge-usw2-sjc/live/asset147/seg-00650.ts,404,404,edge-usw2-sjc-01,MISS,71,55351,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:54.800763130,68.138.128.48,vod,http1,http://edge-usw2-sjc/vod/asset765/chunk_53.m4s,200,200,edge-usw2-sjc-07,HIT,126,77872,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:55.531329393,226.101.1.3,live,http2,http://edge-use1-iad/live/asset120/seg-00162.ts,200,200,edge-use1-iad-04,HIT,60,48187,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36
2026-01-20T16:57:55.898622274,188.110.30.71,live,http1,http://edge-use1-iad/live/asset136/seg-00675.ts,200,200,edge-use1-iad-10,HIT,200,47505,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
2026-01-20T16:57:57.231017828,189.12.92.91,vod,http1,http://edge-usw2-sjc/vod/asset788/chunk_119.m4s,200,200,edge-usw2-sjc-07,HIT,85,60636,"Roku/DVP-12.5 (Roku, 3810X, Wireless)"
